Chr,Start,End,Center,Experiment Insertions,Background insertions,Reference Insertions,pvalue Reference,pvalue Background,Fraction Experiment,TPH Experiment,Fraction background,TPH background,TPH background subtracted,pvalue_adj Reference,Nearest Refseq1,Gene Name1,Direction1,Distance1,Nearest Refseq2,Gene Name2,Direction2,Distance2
chr8,51535262,51535756,51535497.0,25,15,5,2.8645963379148043e-10,0.0043694628095112265,2.450108441799634e-05,2450.108441799634,1.1165707284284118e-05,1116.5707284284117,1333.5377133712223,1.9184707892663514e-06,NM_144651,PXDNL,-,0,NM_001286782,PCMTD1,-,281819
chr8,58077692,58079983,58079269.0,41,13,23,0.0,3.425019823311004e-08,4.0181778445513996e-05,4018.1778445513996,9.676946313046236e-06,967.6946313046236,3050.483213246776,0.0,NM_147189,FAM110B,+,0,NR_130934,LINC01602,+,-93567
chr8,61782564,61783251,61782928.0,26,4,8,1.0360690083643931e-10,4.5032103712649985e-08,2.5481127794716194e-05,2548.1127794716194,2.977521942475765e-06,297.7521942475765,2250.360585224043,7.672488762166829e-07,NR_039680,MIR4470,+,-67706,NM_004318,ASPH,-,-67925
chr8,64686673,64687141,64686908.0,21,12,5,2.840865109821067e-08,0.00478617033734563,2.0580910911116924e-05,2058.0910911116925,8.932565827427295e-06,893.2565827427295,1164.834508368963,0.00011511192571825429,NM_001324112,CYP7B1,-,0,NM_152414,BHLHE22,+,-103040
chr8,66713241,66714777,66714071.0,66,46,12,0.0,2.3374116531194034e-08,6.468286286351034e-05,6468.286286351034,3.4241502338471296e-05,3424.1502338471296,3044.136052503904,0.0,NM_001204173,C8orf44-SGK3,+,0,NM_019607,C8orf44,+,-32100
chr8,68934954,68936002,68935249.0,32,33,16,1.2668754933997661e-12,0.0010813473693780384,3.136138805503532e-05,3136.138805503532,2.456455602542506e-05,2456.455602542506,679.6832029610259,1.431943591459435e-08,NR_039986,LINC01592,-,0,NM_001349476,C8orf34,+,-115932
chr8,78643634,78644942,78644512.5,31,12,7,1.3222756223285614e-13,9.481522610377269e-07,3.0381344678315463e-05,3038.1344678315463,8.932565827427295e-06,893.2565827427295,2144.8778850888166,1.7972201840655854e-09,NM_016010,ZC2HC1A,+,21105,NM_006823,PKIA,+,-38368
chr8,85840870,85841989,85841395.0,37,33,8,7.771561172376096e-16,0.007015279049883305,3.626160493863458e-05,3626.160493863458,2.456455602542506e-05,2456.455602542506,1169.7048913209524,1.6047984878297665e-11,NR_003594,REXO1L2P,-,-12929,NR_003594,REXO1L2P,-,-37310
chr8,88424766,88425957,88425556.0,35,16,9,1.4432899320127035e-15,2.338836787219023e-05,3.4301518185194876e-05,3430.1518185194877,1.191008776990306e-05,1191.008776990306,2239.1430415291816,2.7349002800998036e-11,NM_005941,MMP16,-,-97279,NM_152418,DCAF4L2,-,-550699
chr8,90586884,90588108,90587682.0,40,29,18,1.9872992140790302e-14,3.541658541994508e-07,3.920173506879414e-05,3920.1735068794146,2.1587034082949294e-05,2158.7034082949294,1761.4700985844852,3.0630480501817085e-10,NR_104062,LINC01030,-,4667,NM_001008495,TMEM64,-,33887
chr8,90649439,90650730,90650431.0,27,18,13,1.0955933826828357e-08,2.9092385473328264e-05,2.6461171171436047e-05,2646.117117143605,1.3398848741140941e-05,1339.8848741140941,1306.2322430295108,4.977829306852315e-05,NM_001008495,TMEM64,-,-3535,NR_104062,LINC01030,-,-43377
chr8,90691648,90693186,90692342.5,90,106,21,0.0,1.1070860039819053e-07,8.820390390478683e-05,8820.390390478682,7.890433147560777e-05,7890.433147560777,929.9572429179052,0.0,NM_001008495,TMEM64,-,-45744,NR_104062,LINC01030,-,-85586
chr8,90887704,90888715,90888267.0,42,32,9,0.0,2.764324994464218e-07,4.116182182223385e-05,4116.182182223385,2.382017553980612e-05,2382.017553980612,1734.1646282427732,0.0,NM_022351,NECAB1,+,0,NM_001190972,C8orf88,-,69763
chr8,92052458,92053988,92053702.0,29,14,19,1.2080114686341403e-11,0.00018813474622136894,2.8421257924875754e-05,2842.1257924875754,1.0421326798665176e-05,1042.1326798665177,1799.9931126210577,1.0869882906125249e-07,NM_001198633,RUNX1T1,-,0,NM_175636,RUNX1T1,-,-34779
chr8,93192491,93193973,93193601.0,29,18,16,1.1748502171116115e-10,0.0005640242123952088,2.8421257924875754e-05,2842.1257924875754,1.3398848741140941e-05,1339.8848741140941,1502.2409183734812,8.50470640020394e-07,NM_001242668,C8orf87,-,-25642,NR_033858,LINC00535,-,152494
chr8,94991616,94993219,94992648.0,26,20,13,9.775876441686648e-09,0.008634091545321243,2.5481127794716194e-05,2548.1127794716194,1.4887609712378825e-05,1488.7609712378824,1059.351808233737,4.5246323805195046e-05,NM_001330582,NDUFAF6,+,31756,NM_152416,NDUFAF6,+,31767
chr8,95112450,95113490,95113248.0,23,16,7,2.98965312506283e-08,0.007327062155598751,2.2540997664556634e-05,2254.0997664556635,1.191008776990306e-05,1191.008776990306,1063.0909894653576,0.00012053435766202938,NM_024613,PLEKHF2,+,20231,NR_132986,LOC105375650,-,-39269
chr8,96359102,96360308,96359691.0,23,7,11,1.3576964330574981e-08,8.88155894596121e-05,2.2540997664556634e-05,2254.0997664556635,5.210663399332588e-06,521.0663399332589,1733.0334265224046,5.958589295719764e-05,NR_125828,LOC102724804,-,11618,NM_001290225,PTDSS1,+,-24552
chr8,96364889,96365991,96365468.0,21,6,10,1.1727273507844416e-07,0.0001530916324337106,2.0580910911116924e-05,2058.0910911116925,4.466282913713647e-06,446.62829137136475,1611.4627997403277,0.0004137739178127771,NR_125828,LOC102724804,-,5935,NM_001290225,PTDSS1,+,-30339
chr8,97424036,97425182,97424329.0,25,4,11,3.4410869709233793e-09,1.0674818045397494e-05,2.450108441799634e-05,2450.108441799634,2.977521942475765e-06,297.7521942475765,2152.3562475520575,1.7878899975948807e-05,NR_125390,LOC101927066,-,0,NR_145760,SNORD3H,+,-65563
chr8,99705359,99706542,99705946.0,26,21,12,7.844724869698894e-10,0.0070592487494998135,2.5481127794716194e-05,2548.1127794716194,1.5631990197997764e-05,1563.1990197997766,984.9137596718429,4.8042854945257745e-06,NM_017890,VPS13B,+,0,NR_030596,MIR875,-,-168499
chr8,99798831,99800353,99799256.0,29,24,24,3.7264702434924857e-10,0.0073430813756589774,2.8421257924875754e-05,2842.1257924875754,1.786513165485459e-05,1786.513165485459,1055.6126270021164,2.4349361272033612e-06,NM_017890,VPS13B,+,0,NM_004374,COX6C,-,77642
chr8,99904498,99905850,99905300.0,55,25,11,0.0,1.952095152191191e-10,5.390238571959195e-05,5390.238571959195,1.860951214047353e-05,1860.951214047353,3529.287357911842,0.0,NM_004374,COX6C,-,-10485,NM_017890,VPS13B,+,-26913
chr8,100006039,100007556,100007301.0,32,15,14,2.839839474688688e-12,2.6946727413768023e-05,3.136138805503532e-05,3136.138805503532,1.1165707284284118e-05,1116.5707284284117,2019.56807707512,3.0392339445423946e-08,NM_001286693,RGS22,-,0,NR_145741,SNORD77B,+,-1389
chr8,100416505,100417828,100417465.0,22,6,5,4.4666615628408124e-08,4.792868245095949e-05,2.156095428783678e-05,2156.095428783678,4.466282913713647e-06,446.62829137136475,1709.4671374123131,0.00017377589966382546,NR_039681,MIR4471,+,-33661,NM_001280539,RNF19A,-,-80288
chr8,101009705,101010624,101009905.0,23,4,4,4.367923289727571e-08,7.443584758570765e-07,2.2540997664556634e-05,2254.0997664556635,2.977521942475765e-06,297.7521942475765,1956.347572208087,0.00017096688634237657,NR_033962,FLJ42969,+,41430,NM_003406,YWHAZ,-,-56311
chr8,101408817,101410018,101409705.0,38,24,9,3.2529534621517087e-14,5.75040866569454e-05,3.7241648315354436e-05,3724.1648315354437,1.786513165485459e-05,1786.513165485459,1937.6516660499847,4.801205338931794e-10,NR_002182,NACAP1,+,-39223,NM_001330593,GRHL2,+,82421
chr8,101451339,101452044,101451772.0,30,19,6,6.144651454320638e-11,0.0004069229450238687,2.940130130159561e-05,2940.130130159561,1.4143229226759883e-05,1414.3229226759884,1525.8072074835725,4.839614622289523e-07,NM_001330593,GRHL2,+,40395,NM_024915,GRHL2,+,40396
chr8,101466044,101467520,101467148.0,54,44,15,0.0,0.00016367399993499898,5.2922342342872094e-05,5292.23423428721,3.275274136723341e-05,3275.274136723341,2016.9600975638687,0.0,NM_001330593,GRHL2,+,24919,NM_024915,GRHL2,+,24920
chr8,101607066,101608382,101607751.0,31,27,14,2.195089665590899e-09,0.006245325393939738,3.0381344678315463e-05,3038.1344678315463,2.009827311171141e-05,2009.8273111711412,1028.307156660405,1.1884259720225073e-05,NM_001330593,GRHL2,+,0,NM_001040625,NCALD,-,78160
chr8,101610458,101611438,101610958.0,31,22,7,1.8625101461111626e-11,0.0006896290302211838,3.0381344678315463e-05,3038.1344678315463,1.6376370683616706e-05,1637.6370683616706,1400.4973994698757,1.604219828634766e-07,NM_001330593,GRHL2,+,0,NM_001040625,NCALD,-,75104
chr8,102928876,102929562,102929102.0,24,9,6,8.039480747790151e-09,0.003998222647582428,2.3521041041276488e-05,2352.1041041276485,6.699424370570471e-06,669.9424370570471,1682.1616670706014,3.802924668288961e-05,NR_126338,AZIN1-AS1,+,0,NM_001301668,AZIN1,-,-64677
chr8,108666094,108667504,108666986.0,36,19,16,8.881784197001252e-16,1.305202548296247e-05,3.528156156191473e-05,3528.156156191473,1.4143229226759883e-05,1414.3229226759884,2113.8332335154846,1.7882040292960253e-11,NR_136411,TMEM74,-,0,NM_153015,TMEM74,-,111472
chr8,109228736,109229673,109229238.0,23,11,9,1.1886408746164534e-08,0.001410385509850065,2.2540997664556634e-05,2254.0997664556635,8.188185341808353e-06,818.8185341808353,1435.2812322748282,5.3328952260706346e-05,NM_032869,NUDCD1,-,11246,NM_001193557,ENY2,+,104650
chr8,109606484,109607445,109607136.5,24,9,13,6.080114522966085e-09,7.874817573916282e-05,2.3521041041276488e-05,2352.1041041276485,6.699424370570471e-06,669.9424370570471,1682.1616670706014,2.967595193581911e-05,NM_001330596,SYBU,-,0,NM_001317989,LOC100132813,+,36670
chr8,109637454,109638788,109638088.0,23,0,18,3.997039965675242e-08,2.1437994712769637e-09,2.2540997664556634e-05,2254.0997664556635,0.0,0.0,2254.0997664556635,0.000157214074689966,NM_001099748,SYBU,-,0,NM_001317989,LOC100132813,+,5327
chr8,115194289,115195232,115194685.5,40,27,20,0.0,1.7390083891788422e-06,3.920173506879414e-05,3920.1735068794146,2.009827311171141e-05,2009.8273111711412,1910.3461957082734,0.0,NM_001282902,TRPS1,-,213264,NR_046215,LINC00536,-,755279
chr8,115838280,115839566,115838506.0,51,37,13,0.0,1.505753843389357e-06,4.9982212212712535e-05,4998.221221271254,2.7542077967900824e-05,2754.2077967900823,2244.0134244811716,0.0,NR_046215,LINC00536,-,110945,NM_014112,TRPS1,-,-169253
chr8,115866112,115867478,115866896.5,34,23,14,9.776623954849128e-13,5.0444794279735916e-05,3.332147480847502e-05,3332.1474808475023,1.7120751169235648e-05,1712.0751169235648,1620.0723639239375,1.1328722792791943e-08,NR_046215,LINC00536,-,83033,NM_014112,TRPS1,-,-197085
chr8,115930019,115931565,115930604.0,26,23,14,1.7663097207076817e-08,0.006673084581380606,2.5481127794716194e-05,2548.1127794716194,1.7120751169235648e-05,1712.0751169235648,836.0376625480546,7.546270143665682e-05,NR_046215,LINC00536,-,18946,NM_014112,TRPS1,-,-260992
chr8,116078846,116079393,116079069.0,25,14,4,1.0553707907590137e-09,0.00018698580217058058,2.450108441799634e-05,2450.108441799634,1.0421326798665176e-05,1042.1326798665177,1407.9757619331162,6.284122465517972e-06,NR_046215,LINC00536,-,0,NM_014112,TRPS1,-,-409819
chr8,121426278,121427524,121427098.0,25,12,7,1.3490232264601332e-09,0.00017359585480614115,2.450108441799634e-05,2450.108441799634,8.932565827427295e-06,893.2565827427295,1556.8518590569045,7.760116389949175e-06,NM_005328,HAS2,-,185507,NR_002835,HAS2-AS1,+,211822
chr8,121432088,121432974,121432630.0,25,7,10,3.0405206130623696e-09,2.4049959070904237e-06,2.450108441799634e-05,2450.108441799634,5.210663399332588e-06,521.0663399332589,1929.042101866375,1.5978069743431582e-05,NM_005328,HAS2,-,180057,NR_002835,HAS2-AS1,+,206372
chr8,122785659,122786724,122786315.0,21,5,4,6.7007964954513e-08,3.980612983689458e-05,2.0580910911116924e-05,2058.0910911116925,3.721902428094706e-06,372.1902428094706,1685.900848302222,0.00024839536460586974,NM_014943,ZHX2,+,0,NR_126348,LINC01151,-,-91554
chr8,123527768,123529182,123528459.0,31,9,11,6.5716321273612266e-12,1.7796962807903327e-05,3.0381344678315463e-05,3038.1344678315463,6.699424370570471e-06,669.9424370570471,2368.1920307744995,6.208057061706178e-08,NM_148177,FBXO32,-,0,NR_133926,WDYHV1,+,-79679
chr8,123563440,123564365,123563806.0,46,6,9,0.0,7.216449660063518e-14,4.508199532911327e-05,4508.199532911327,4.466282913713647e-06,446.62829137136475,4061.571241539962,0.0,NM_001242463,FBXO32,-,-22188,NM_148177,FBXO32,-,-31298
chr8,124138240,124138965,124138451.0,25,11,4,9.096616793158319e-10,0.0017926083626679246,2.450108441799634e-05,2450.108441799634,8.188185341808353e-06,818.8185341808353,1631.2899076187987,5.4875119351509745e-06,NR_103547,FER1L6-AS2,-,0,NM_001039112,FER1L6,+,-18180
chr8,125069666,125070253,125069971.0,23,11,6,2.846349744789478e-08,0.002144971364688164,2.2540997664556634e-05,2254.0997664556635,8.188185341808353e-06,818.8185341808353,1435.2812322748282,0.00011518927110024657,NM_001330609,WASHC5,-,0,NM_001349487,NSMCE2,+,21570
chr8,125606490,125606980,125606761.0,31,10,3,1.4599432773820809e-13,1.0048116386052186e-05,3.0381344678315463e-05,3038.1344678315463,7.443804856189412e-06,744.3804856189412,2293.753982212605,1.967772634748346e-09,NM_025195,TRIB1,+,-168086,NM_001349485,NSMCE2,+,-239366
chr8,126546739,126547390,126547187.0,22,4,3,1.4245378210375748e-08,7.021988957855996e-06,2.156095428783678e-05,2156.095428783678,2.977521942475765e-06,297.7521942475765,1858.3432345361016,6.184533037057713e-05,NM_174911,FAM84B,-,5048,NR_125421,LOC101927657,+,-217207
chr8,126609345,126610389,126609714.0,31,17,11,1.0124123761556802e-12,0.0017668576064187036,3.0381344678315463e-05,3038.1344678315463,1.2654468255522001e-05,1265.4468255522002,1772.6876422793462,1.1689342324839037e-08,NM_174911,FAM84B,-,-50880,NR_125421,LOC101927657,+,-279813
chr8,127317425,127317893,127317660.0,25,11,5,6.37087049781826e-10,0.0006044781145644329,2.450108441799634e-05,2450.108441799634,8.188185341808353e-06,818.8185341808353,1631.2899076187987,3.985000526443276e-06,NR_117099,CASC21,+,0,NR_109834,CCAT2,+,82506
chr8,127870549,127871231,127870807.0,27,7,4,7.829159542893649e-11,3.1269595560656782e-06,2.6461171171436047e-05,2646.117117143605,5.210663399332588e-06,521.0663399332589,2125.050777210346,5.99059393354492e-07,NR_003367,PVT1,+,0,NR_031609,MIR1204,+,-74522
chr8,138944830,138945650,138945159.0,22,8,7,1.0560601726439245e-08,0.0059442778497930115,2.156095428783678e-05,2156.095428783678,5.95504388495153e-06,595.504388495153,1560.5910402885252,4.825434026475355e-05,NM_152888,COL22A1,-,-30825,NM_015912,FAM135B,-,-448009
chr8,139460428,139461350,139460658.0,28,15,11,6.785239037299107e-12,0.002039217062892229,2.74412145481559e-05,2744.12145481559,1.1165707284284118e-05,1116.5707284284117,1627.5507263871782,6.391103944705023e-08,NR_104210,KCNK9,-,139488,NM_001282534,KCNK9,-,155771
chr8,143831759,143832402,143832199.0,32,19,5,7.571721027943568e-14,0.00517958963835119,3.136138805503532e-05,3136.138805503532,1.4143229226759883e-05,1414.3229226759884,1721.8158828275434,1.0744979277355855e-09,NM_178564,NRBP2,-,1183,NM_014281,PUF60,-,-2374
chr9,4865408,4866706,4866399.0,51,35,14,0.0,8.3890934130193e-05,4.9982212212712535e-05,4998.221221271254,2.605331699666294e-05,2605.3316996662943,2392.8895216049596,0.0,NM_001286700,RCL1,+,-4332,NR_029836,MIR101-2,+,-15034
chr9,13082843,13084294,13083628.0,39,30,15,0.0,0.00028769485832202957,3.822169169207429e-05,3822.169169207429,2.2331414568568236e-05,2233.1414568568234,1589.0277123506057,0.0,NM_001261406,MPDZ,-,21410,NR_132976,SNORD137,-,-110211
chr9,32603832,32604967,32604502.0,27,8,14,8.411238372474372e-11,4.6085480555069225e-06,2.6461171171436047e-05,2646.117117143605,5.95504388495153e-06,595.504388495153,2050.612728648452,6.360440244428015e-07,NM_153809,TAF1L,-,24487,NM_182739,NDUFB6,-,-30649
chr9,39513175,39513891,39513540.0,21,10,7,5.6798449388217875e-08,0.0016129342888441256,2.0580910911116924e-05,2058.0910911116925,7.443804856189412e-06,744.3804856189412,1313.7106054927513,0.0002146867800931437,NR_003528,ZNF658B,-,-48650,NR_026803,FAM74A1,+,-136260
chr9,42268532,42269181,42268903.0,40,24,8,0.0,3.774409304768689e-05,3.920173506879414e-05,3920.1735068794146,1.786513165485459e-05,1786.513165485459,2133.6603413939556,0.0,NR_126166,FAM74A7,+,-62517,NM_001145196,SPATA31A6,+,-78646
chr9,71928632,71929574,71929275.0,27,13,12,8.526979122791545e-11,0.0008196714950023942,2.6461171171436047e-05,2646.117117143605,9.676946313046236e-06,967.6946313046236,1678.4224858389812,6.417830836769056e-07,NM_182505,C9orf85,+,0,NM_016014,ABHD17B,-,-17388
chr9,71987928,71988568,71988354.0,22,8,6,1.8106630306213845e-08,0.0004941487195487815,2.156095428783678e-05,2156.095428783678,5.95504388495153e-06,595.504388495153,1560.5910402885252,7.705105506457004e-05,NM_182505,C9orf85,+,-14474,NM_001128618,C9orf57,-,62813
chr9,76304444,76307374,76305841.0,45,0,40,0.0,0.0,4.4101951952393415e-05,4410.195195239341,0.0,0.0,4410.195195239341,0.0,NM_001190482,PCSK5,+,0,NM_018339,RFK,-,78143
chr9,77588600,77589959,77589280.0,50,29,6,0.0,3.303880924621083e-06,4.900216883599268e-05,4900.216883599268,2.1587034082949294e-05,2158.7034082949294,2741.5134753043385,0.0,NM_004297,GNA14,-,0,NR_121184,GNA14-AS1,+,-61839
chr9,77942690,77943639,77943269.0,26,7,12,2.301823953665405e-09,2.2313888594638343e-06,2.5481127794716194e-05,2548.1127794716194,5.210663399332588e-06,521.0663399332589,2027.0464395383606,1.2395233865028206e-05,NM_002072,GNAQ,-,0,NM_001330691,CEP78,+,292423
chr9,81655752,81657109,81656819.0,23,4,12,5.688162085792925e-08,2.912770139196219e-06,2.2540997664556634e-05,2254.0997664556635,2.977521942475765e-06,297.7521942475765,1956.347572208087,0.0002146867800931437,NM_001303103,TLE1,-,0,NR_109772,LOC101927502,+,32604
chr9,83431841,83432897,83432584.0,23,7,11,2.228274231796945e-08,4.810247359843256e-05,2.2540997664556634e-05,2254.0997664556635,5.210663399332588e-06,521.0663399332589,1733.0334265224046,9.261978542458368e-05,NM_001244959,FRMD3,-,0,NM_001244961,FRMD3,-,-99881
chr9,86093524,86094712,86094283.0,28,12,15,3.713884755285335e-11,4.3447849788824655e-05,2.74412145481559e-05,2744.12145481559,8.932565827427295e-06,893.2565827427295,1850.8648720728604,3.059768016716207e-07,NM_016548,GOLM1,-,0,NR_110996,LOC101927623,+,32828
chr9,88529776,88530543,88530192.5,72,50,7,0.0,2.9322265215792065e-05,7.056312312382946e-05,7056.312312382946,3.721902428094706e-05,3721.902428094706,3334.4098842882404,0.0,NM_001161625,NXNL2,+,4558,NM_006717,SPIN1,+,-51070
chr9,88941524,88942216,88941724.0,27,15,3,4.59190463431014e-11,0.0015445465618726395,2.6461171171436047e-05,2646.117117143605,1.1165707284284118e-05,1116.5707284284117,1529.5463887151932,3.735377590529771e-07,NM_001001938,C9orf47,+,48647,NM_005226,S1PR3,+,49193
chr9,89664551,89665921,89664933.0,21,3,5,8.005390106369248e-08,4.712553397734354e-06,2.0580910911116924e-05,2058.0910911116925,2.2331414568568237e-06,223.31414568568238,1834.7769454260101,0.00029139095340148844,NR_024280,UNQ6494,+,0,NM_006705,GADD45G,+,-57998
chr9,90479169,90480433,90479862.5,30,16,13,1.1633138896627315e-11,0.0006985236454420951,2.940130130159561e-05,2940.130130159561,1.191008776990306e-05,1191.008776990306,1749.121353169255,1.0556146174518092e-07,NR_034157,LINC01501,-,0,NR_109795,LINC01508,-,-45681
chr9,91418141,91419469,91419119.0,27,10,18,1.1421730228278193e-09,8.76004951178011e-05,2.6461171171436047e-05,2646.117117143605,7.443804856189412e-06,744.3804856189412,1901.7366315246636,6.714105711135426e-06,NM_001290000,NFIL3,-,0,NM_001351433,AUH,-,-56173
chr9,94139178,94140173,94139834.0,35,22,11,4.3298697960381105e-15,0.0009866177998342218,3.4301518185194876e-05,3430.1518185194877,1.6376370683616706e-05,1637.6370683616706,1792.5147501578172,7.580430124189672e-11,NM_177995,PTPDC1,+,-29323,NR_029476,MIRLET7A1,+,35784
chr9,94866911,94868061,94867545.0,30,11,7,3.702593787124897e-12,3.4424883793571226e-06,2.940130130159561e-05,2940.130130159561,8.188185341808353e-06,818.8185341808353,2121.3115959787256,3.835151406882473e-08,NM_001193331,C9orf3,+,0,NR_031755,MIR2278,+,-56855
chr9,94991085,94993630,94992221.0,46,36,13,0.0,0.001444083295401799,4.508199532911327e-05,4508.199532911327,2.6797697482281882e-05,2679.7697482281883,1828.4297846831387,0.0,NM_032823,C9orf3,+,0,NR_147613,LOC101928119,-,-45532
