"Chr","Start","End","Center","Experiment.Insertions","Background.insertions","Reference.Insertions","pvalue.Reference","pvalue.Background","Fraction.Experiment","TPH.Experiment","Fraction.background","TPH.background","TPH.background.subtracted","pvalue_adj.Reference","Nearest.Refseq1","Gene.Name1","Direction1","Distance1","Nearest.Refseq2","Gene.Name2","Direction2","Distance2"
"chr4",6750098,6751062,6750859,21,2,3,5.13821047931629e-08,5.58364166457492e-05,2.05809109111169e-05,2058.09109111169,1.48876097123788e-06,148.876097123788,1909.2149939879,0.00019611295286566,"NM_014743","KIAA0232","+",31670,"NM_018366","BLOC1S4","+",-32439
"chr14",35356068,35356707,35356268,21,5,3,5.14739784129858e-08,3.45198289385396e-05,2.05809109111169e-05,2058.09109111169,3.72190242809471e-06,372.190242809471,1685.90084830222,0.000196231110732361,"NM_001282234","PSMA6","+",-38590,"NM_020529","NFKBIA","-",44803
"chr12",66823165,66824282,66823977,22,7,11,5.16748561718572e-08,0.000119109950901919,2.15609542878368e-05,2156.09542878368,5.21066339933259e-06,521.066339933259,1635.02908885042,0.00019676404790823,"NM_001178074","GRIP1","-",-144021,"NR_120490","LOC102724421","-",253344
"chr7",99955420,99956201,99955998,21,10,3,5.2664046457096e-08,0.00431587367110986,2.05809109111169e-05,2058.09109111169,7.44380485618941e-06,744.380485618941,1313.71060549275,0.000200293866283583,"NM_001185","AZGP1","-",10526,"NR_036679","AZGP1P1","+",24561
"chr5",34511143,34512084,34511446,22,7,10,5.30983244040328e-08,6.72410142988911e-05,2.15609542878368e-05,2156.09542878368,5.21066339933259e-06,521.066339933259,1635.02908885042,0.000201707385061717,"NM_001145522","RAI14","+",144244,"NM_001145520","RAI14","+",144407
"chr14",50013325,50014223,50013758,22,11,6,5.53607665265687e-08,0.00156168826940217,2.15609542878368e-05,2156.09542878368,8.18818534180835e-06,818.818534180835,1337.27689460284,0.000210054137060342,"NR_131171","LINC01599","-",0,"NR_126498","LINC01588","-",-5806
"chr6",137236936,137237871,137237589,21,9,6,5.65673240471298e-08,0.0018682386480483,2.05809109111169e-05,2058.09109111169,6.69942437057047e-06,669.942437057047,1388.14865405465,0.000214379643271329,"NM_000416","IFNGR1","-",-17507,"NM_181309","IL22RA2","-",-63289
"chr12",82723781,82724495,82724184,21,5,7,5.68096686359709e-08,6.37601898034745e-06,2.05809109111169e-05,2058.09109111169,3.72190242809471e-06,372.190242809471,1685.90084830222,0.000214686780093144,"NM_001320321","TMTC2","+",0,"NR_144941","METTL25","+",-244545
"chr17",72126602,72127478,72126931,21,4,7,5.69149473106378e-08,2.08172563045395e-05,2.05809109111169e-05,2058.09109111169,2.97752194247576e-06,297.752194247576,1760.33889686412,0.000214686780093144,"NM_000346","SOX9","+",-184,"NR_103737","SOX9-AS1","-",-5810
"chr9",39513175,39513891,39513540,21,10,7,5.67984493882179e-08,0.00161293428884413,2.05809109111169e-05,2058.09109111169,7.44380485618941e-06,744.380485618941,1313.71060549275,0.000214686780093144,"NR_003528","ZNF658B","-",-48650,"NR_026803","FAM74A1","+",-136260
"chr9",81655752,81657109,81656819,23,4,12,5.68816208579292e-08,2.91277013919622e-06,2.25409976645566e-05,2254.09976645566,2.97752194247576e-06,297.752194247576,1956.34757220809,0.000214686780093144,"NM_001303103","TLE1","-",0,"NR_109772","LOC101927502","+",32604
"chr6",102794241,102795632,102795300,21,2,10,5.97577584082742e-08,3.36620013530187e-07,2.05809109111169e-05,2058.09109111169,1.48876097123788e-06,148.876097123788,1909.2149939879,0.000225146405832078,"NM_001166247","GRIK2","+",-724159,"NM_006828","ASCC3","-",-1912870
"chr9",121429090,121429549,121429346,21,9,4,6.04444329033171e-08,0.00115900767395716,2.05809109111169e-05,2058.09109111169,6.69942437057047e-06,669.942437057047,1388.14865405465,0.000227467512123408,"NR_003191","GGTA1P","-",25492,"NR_073037","STOM","-",-58787
"chrX",41022231,41022930,41022611,21,6,7,6.05780039464321e-08,0.000168480183150299,2.05809109111169e-05,2058.09109111169,4.46628291371365e-06,446.628291371365,1611.46279974033,0.000227704163814244,"NM_001039590","USP9X","+",62705,"NR_027761","LOC100132831","-",-189036
"chr2",33219627,33220589,33220067,22,4,15,6.07397242502472e-08,3.69564287516777e-06,2.15609542878368e-05,2156.09542878368,2.97752194247576e-06,297.752194247576,1858.3432345361,0.000228045949645384,"NM_206943","LTBP1","+",0,"NR_039628","MIR4430","+",197927
"chr2",142863182,142864547,142864002,22,8,13,6.11025747776495e-08,4.16340273895477e-05,2.15609542878368e-05,2156.09542878368,5.95504388495153e-06,595.504388495153,1560.59104028853,0.00022914119958019,"NM_001032998","KYNU","+",13079,"NM_018460","ARHGAP15","+",264783
"chr1",152728800,152729823,152729280,21,8,10,6.22685061291151e-08,0.000666970101113606,2.05809109111169e-05,2058.09109111169,5.95504388495153e-06,595.504388495153,1462.58670261654,0.000233242039617414,"NM_001024679","C1orf68","+",-8372,"NM_178356","LCE4A","+",-19367
"chr12",122111182,122112542,122112107,23,6,11,6.34649188757663e-08,4.37461051642218e-05,2.25409976645566e-05,2254.09976645566,4.46628291371365e-06,446.628291371365,1807.4714750843,0.000237447396865388,"NM_014938","MLXIP","+",0,"NR_135044","LOC100506691","+",-42623
"chr2",85053536,85054921,85054306,23,4,17,6.36291499489516e-08,1.66314364435927e-06,2.25409976645566e-05,2254.09976645566,2.97752194247576e-06,297.752194247576,1956.34757220809,0.000237785676513754,"NM_020122","KCMF1","+",0,"NR_146453","LINC01964","-",9189
"chr10",4280512,4281593,4281281,22,8,7,6.48240425782376e-08,0.000348991035791668,2.15609542878368e-05,2156.09542878368,5.95504388495153e-06,595.504388495153,1560.59104028853,0.00024169029047114,"NR_108040","LINC00702","-",-36601,"NR_108054","LINC00703","+",102653
"chr9",134895511,134896144,134895928,21,3,7,6.4752913586652e-08,5.23581309697096e-06,2.05809109111169e-05,2058.09109111169,2.23314145685682e-06,223.314145685682,1834.77694542601,0.00024169029047114,"NM_002003","FCN1","-",7092,"NM_004108","FCN2","+",-7992
"chr14",98806204,98807162,98806795,21,8,7,6.49551638032264e-08,0.00594427784979301,2.05809109111169e-05,2058.09109111169,5.95504388495153e-06,595.504388495153,1462.58670261654,0.000241899187602558,"NM_001346978","C14orf177","+",-88439,"NM_001282237","BCL11B","-",362126
"chr2",85730768,85731758,85731060,23,13,13,6.63001499257021e-08,0.00328504078934899,2.25409976645566e-05,2254.09976645566,9.67694631304624e-06,967.694631304624,1286.40513515104,0.000246622930210117,"NM_032827","ATOH8","+",22028,"NM_001302758","GNLY","+",-31918
"chr17",45900931,45901871,45901501,21,4,8,6.67252677555297e-08,5.99277903131634e-05,2.05809109111169e-05,2058.09109111169,2.97752194247576e-06,297.752194247576,1760.33889686412,0.000247918001709496,"NM_001123067","MAPT","+",0,"NR_024560","MAPT-IT1","+",-2134
"chr10",73893290,73894409,73893541,21,3,5,6.69550006549002e-08,2.56414793486925e-06,2.05809109111169e-05,2058.09109111169,2.23314145685682e-06,223.314145685682,1834.77694542601,0.00024839536460587,"NM_001001791","C10orf55","-",15560,"NM_001319191","PLAU","+",16692
"chr8",122785659,122786724,122786315,21,5,4,6.7007964954513e-08,3.98061298368946e-05,2.05809109111169e-05,2058.09109111169,3.72190242809471e-06,372.190242809471,1685.90084830222,0.00024839536460587,"NM_014943","ZHX2","+",0,"NR_126348","LINC01151","-",-91554
"chr20",56758122,56759615,56758797,27,10,10,6.7211246457255e-08,0.000111510742880294,2.6461171171436e-05,2646.1171171436,7.44380485618941e-06,744.380485618941,1901.73663152466,0.000248862541477134,"NM_003222","TFAP2C","+",-118841,"NR_136537","LINC01716","+",-161997
"chr12",66960722,66962160,66961565,22,10,12,6.73938429507359e-08,0.00181750408135273,2.15609542878368e-05,2156.09542878368,7.44380485618941e-06,744.380485618941,1411.71494316474,0.00024925214332791,"NR_120490","LOC102724421","-",115466,"NM_001178074","GRIP1","-",-281578
"chr3",66473555,66474169,66473873,21,8,7,6.75956176587889e-08,0.000902232981319528,2.05809109111169e-05,2058.09109111169,5.95504388495153e-06,595.504388495153,1462.58670261654,0.000249711699747934,"NM_015541","LRIG1","-",0,"NM_173471","SLC25A26","+",-94629
"chr12",50532015,50533356,50533143,23,2,10,6.80704962396916e-08,1.06239229191729e-07,2.25409976645566e-05,2254.09976645566,1.48876097123788e-06,148.876097123788,2105.22366933188,0.000251177947878306,"NM_173602","DIP2B","+",0,"NM_001352311","LARP4","+",-52011
"chr17",54977254,54978401,54978148,21,7,10,6.96442544745324e-08,0.000445386688117888,2.05809109111169e-05,2058.09109111169,5.21066339933259e-06,521.066339933259,1537.02475117843,0.000256691032033752,"NM_178509","STXBP4","+",0,"NR_027942","COX11","-",-8470
"chr1",149441238,149441923,149441495,25,5,6,7.0893753978396e-08,1.58422820861759e-07,2.45010844179963e-05,2450.10844179963,3.72190242809471e-06,372.190242809471,2077.91819899016,0.000260997745403742,"NM_001351365","NBPF19","+",33975,"NM_001135789","PPIAL4C","+",141900
"chr4",90950464,90951987,90951301,21,5,13,7.14441331650661e-08,2.19596324336768e-05,2.05809109111169e-05,2058.09109111169,3.72190242809471e-06,372.190242809471,1685.90084830222,0.000262723729244544,"NM_001145065","CCSER1","+",0,"NM_207491","CCSER1","+",-168462
"chr18",35458445,35459683,35459220,21,13,8,7.20684386612547e-08,0.00702951826031506,2.05809109111169e-05,2058.09109111169,9.67694631304624e-06,967.694631304624,1090.39645980707,0.000264717318510745,"NM_001308064","INO80C","-",8644,"NM_145756","ZNF396","-",-81109
"chr5",133434214,133434704,133434501,21,6,6,7.25698772185979e-08,9.80948908559931e-05,2.05809109111169e-05,2058.09109111169,4.46628291371365e-06,446.628291371365,1611.46279974033,0.000266255573370288,"NM_015082","FSTL4","-",0,"NR_031621","MIR1289-2","-",-6509
"chr20",8222889,8224301,8223750,22,7,19,7.46725834499529e-08,4.85644563855692e-05,2.15609542878368e-05,2156.09542878368,5.21066339933259e-06,521.066339933259,1635.02908885042,0.000273658622657381,"NM_015192","PLCB1","+",0,"NR_046809","PLCB1-IT1","+",24403
"chr13",22996297,22997475,22997006,21,9,8,7.59137818162614e-08,0.000259359667363124,2.05809109111169e-05,2058.09109111169,6.69942437057047e-06,669.942437057047,1388.14865405465,0.000277891197435863,"NR_138043","LINC00621","-",-79929,"NR_033774","BASP1P1","-",-98117
"chr2",57079783,57080505,57080066,21,11,8,7.76309670991182e-08,0.000439946384727552,2.05809109111169e-05,2058.09109111169,8.18818534180835e-06,818.818534180835,1239.27255693086,0.000283854591165729,"NM_001348513","CCDC85A","+",-693610,"NM_001288837","VRK2","+",827146
"chr2",213175628,213176233,213175938,21,8,9,7.80096141017594e-08,8.41551423526044e-05,2.05809109111169e-05,2058.09109111169,5.95504388495153e-06,595.504388495153,1462.58670261654,0.000284915698763934,"NR_146974","LINC01953","-",-7919,"NM_001079526","IKZF2","-",-24020
"chr10",117005755,117007221,117006838,21,9,10,7.88706383536564e-08,0.000470465835453182,2.05809109111169e-05,2058.09109111169,6.69942437057047e-06,669.942437057047,1388.14865405465,0.000287408710288964,"NM_001258300","SHTN1","-",0,"NM_018330","SHTN1","-",-179
"chr12",60534707,60535675,60535149,21,14,7,7.88243735838634e-08,0.00732612229445218,2.05809109111169e-05,2058.09109111169,1.04213267986652e-05,1042.13267986652,1015.95841124517,0.000287408710288964,"NM_001270622","SLC16A7","+",-744854,"NM_178539","FAM19A2","-",1172573
"chr9",89664551,89665921,89664933,21,3,5,8.00539010636925e-08,4.71255339773435e-06,2.05809109111169e-05,2058.09109111169,2.23314145685682e-06,223.314145685682,1834.77694542601,0.000291390953401488,"NR_024280","UNQ6494","+",0,"NM_006705","GADD45G","+",-57998
"chr20",47389896,47390422,47390096,23,9,2,8.46662090436823e-08,0.00043230499451008,2.25409976645566e-05,2254.09976645566,6.69942437057047e-06,669.942437057047,1584.15732939862,0.000307831619834304,"NR_146495","LINC01754","-",0,"NM_001281777","ZMYND8","-",-33008
"chr6",125387663,125388157,125387919,21,13,5,8.80642595513237e-08,0.00242128428432331,2.05809109111169e-05,2058.09109111169,9.67694631304624e-06,967.694631304624,1090.39645980707,0.000319825364139324,"NM_016063","HDDC2","-",-85528,"NM_001300994","TPD52L1","+",-123258
"chr17",83189598,83190219,83189798,21,6,3,8.95964680225347e-08,0.000567262116800138,2.05809109111169e-05,2058.09109111169,4.46628291371365e-06,446.628291371365,1611.46279974033,0.000325023497176405,"NR_029406","RPL23AP87","+",36678,"NM_001004431","METRNL","+",-94473
"chr2",138516433,138517311,138516876,21,10,6,9.03256802686769e-08,0.00228808252795276,2.05809109111169e-05,2058.09109111169,7.44380485618941e-06,744.380485618941,1313.71060549275,0.000326932480368607,"NM_001001664","SPOPL","+",0,"NM_007226","NXPH2","-",151846
"chrY",24527310,24527769,24527540,20,9,4,9.03058422485614e-08,0.00495255891077051,1.96008675343971e-05,1960.08675343971,6.69942437057047e-06,669.942437057047,1290.14431638266,0.000326932480368607,"NR_001526","TTTY17A","+",-40848,"NR_001525","TTTY4","+",42433
"chr20",53661303,53662617,53662400,30,19,5,9.108626042309e-08,0.00110241240467746,2.94013013015956e-05,2940.13013015956,1.41432292267599e-05,1414.32292267599,1525.80720748357,0.000329315371856159,"NR_134576","LOC105372672","+",-26714,"NM_006526","ZNF217","-",-78207
"chr6",151999137,151999668,151999444.5,24,9,11,9.28050866155772e-08,1.28454423387048e-06,2.35210410412765e-05,2352.10410412765,6.69942437057047e-06,669.942437057047,1682.1616670706,0.000335153501489234,"NM_001122742","ESR1","+",0,"NM_001347701","SYNE1","-",122016
"chr4",180944228,180944687,180944458,20,10,4,9.30015751077207e-08,0.0022942490886223,1.96008675343971e-05,1960.08675343971,7.44380485618941e-06,744.380485618941,1215.70626782077,0.000335486987637912,"NR_033918","LINC00290","-",119403,"NR_147188","TEMN3-AS1","-",875318
"chr20",45342968,45344349,45344146,21,12,9,9.37454739391441e-08,0.00894362197789023,2.05809109111169e-05,2058.09109111169,8.93256582742729e-06,893.25658274273,1164.83450836896,0.000337792206387103,"NM_002999","SDC4","-",0,"NM_001197129","SYS1","+",17588
"chr3",127821312,127822326,127821565,22,10,14,9.56233623394809e-08,0.00284008757438248,2.15609542878368e-05,2156.09542878368,7.44380485618941e-06,744.380485618941,1411.71494316474,0.000344173802553506,"NM_001256585","MGLL","-",0,"NM_207335","KBTBD12","+",100733
"chr14",23129815,23130725,23130273,22,8,9,9.73234549617175e-08,0.000201985847097852,2.15609542878368e-05,2156.09542878368,5.95504388495153e-06,595.504388495153,1560.59104028853,0.00034990193421126,"NM_001267036","SLC7A8","-",0,"NM_001805","CEBPE","-",-10205
"chrX",138296304,138296763,138296519,20,10,5,1.00425277316241e-07,0.00442362994833356,1.96008675343971e-05,1960.08675343971,7.44380485618941e-06,744.380485618941,1215.70626782077,0.000360651241561263,"NR_026935","LINC00889","-",317968,"NM_004114","FGF13","-",334810
"chr21",18569199,18569729,18569429,20,11,5,1.01054962398095e-07,0.00106585794718128,1.96008675343971e-05,1960.08675343971,8.18818534180835e-06,818.818534180835,1141.26821925887,0.000362142299401725,"NR_109925","MIR548XHG","-",0,"NR_036166","MIR548X","-",116361
"chr6",77725929,77726388,77726159,20,12,4,1.01065309787707e-07,0.00405509670358861,1.96008675343971e-05,1960.08675343971,8.93256582742729e-06,893.25658274273,1066.83017069698,0.000362142299401725,"NM_001282136","MEI4","+",0,"NM_000863","HTR1B","-",-261908
"chr3",176953437,176954580,176953958,21,4,10,1.01599805901742e-07,1.28280195439423e-05,2.05809109111169e-05,2058.09109111169,2.97752194247576e-06,297.752194247576,1760.33889686412,0.000363653024381255,"NM_001321193","TBL1XR1","-",64775,"NR_110819","LINC01209","-",-136437
"chr10",21870675,21871263,21871031,21,6,6,1.03360016767695e-07,6.045916265629e-05,2.05809109111169e-05,2058.09109111169,4.46628291371365e-06,446.628291371365,1611.46279974033,0.000369542689383441,"NM_022365","DNAJC1","-",0,"NM_001324297","MLLT10","+",-127046
"chr17",59621015,59622293,59622029,38,23,18,1.04223537245041e-07,7.87740628928058e-05,3.72416483153544e-05,3724.16483153544,1.71207511692356e-05,1712.07511692356,2012.08971461188,0.000372216915649683,"NM_004859","CLTC","+",0,"NM_024612","DHX40","+",-12664
"chr12",46664432,46665256,46665053,22,16,7,1.05711152720289e-07,0.0080216175868304,2.15609542878368e-05,2156.09542878368,1.19100877699031e-05,1191.00877699031,965.086651793372,0.000377111601468751,"NR_125379","LOC100288798","+",-11854,"NM_001143824","SLC38A4","-",99505
"chr5",129133313,129134295,129134009,21,20,9,1.07604273602568e-07,0.000955798573503475,2.05809109111169e-05,2058.09109111169,1.48876097123788e-05,1488.76097123788,569.33011987381,0.000383440449043634,"NM_016048","ISOC1","+",-19288,"NR_039776","MIR4633","+",-35548
"chr1",146178152,146179090,146178830,24,5,8,1.0992251253672e-07,1.39657446385222e-06,2.35210410412765e-05,2352.10410412765,3.72190242809471e-06,372.190242809471,1979.91386131818,0.000390836651633623,"NM_203458","NOTCH2NL","-",0,"NM_001039703","NBPF10","-",-33349
"chr17",57166377,57166992,57166649,21,5,4,1.09882971610631e-07,0.000197313149688294,2.05809109111169e-05,2058.09109111169,3.72190242809471e-06,372.190242809471,1685.90084830222,0.000390836651633623,"NM_003488","AKAP1","+",-45029,"NM_001242903","AKAP1","+",-45034
"chr9",128078177,128079336,128079083,22,10,8,1.10100896066889e-07,0.00180850048592096,2.15609542878368e-05,2156.09542878368,7.44380485618941e-06,744.380485618941,1411.71494316474,0.000391039295190634,"NM_001330988","SLC25A25","+",0,"NM_197956","NAIF1","-",-10858
"chr1",23366735,23367147,23366944,20,4,2,1.11001353109152e-07,3.53233523120444e-05,1.96008675343971e-05,1960.08675343971,2.97752194247576e-06,297.752194247576,1662.33455919213,0.000393803216770202,"NM_001077195","ZNF436","-",0,"NR_033690","ZNF436-AS1","+",1824
"chr6",34398671,34399139,34398906,21,7,5,1.11403542613076e-07,0.00040675459015338,2.05809109111169e-05,2058.09109111169,5.21066339933259e-06,521.066339933259,1537.02475117843,0.000394795281373256,"NM_001202470","RPS10-NUDT3","-",0,"NM_006703","NUDT3","-",-5992
"chr2",137507060,137508429,137508110,21,14,12,1.12572476673733e-07,0.00621422197210686,2.05809109111169e-05,2058.09109111169,1.04213267986652e-05,1042.13267986652,1015.95841124517,0.000398499392475954,"NM_001316349","THSD7B","+",0,"NR_120402","LOC101928273","-",370325
"chr3",175312507,175313523,175313214,21,5,7,1.14112102989061e-07,2.59147725856224e-06,2.05809109111169e-05,2058.09109111169,3.72190242809471e-06,372.190242809471,1685.90084830222,0.00040350615814159,"NM_207015","NAALADL2","+",0,"NR_046713","NAALADL2-AS2","-",-41412
"chr7",77685038,77685900,77685386,21,8,11,1.16900598867709e-07,0.000376963152398213,2.05809109111169e-05,2058.09109111169,5.95504388495153e-06,595.504388495153,1462.58670261654,0.000412913167716779,"NR_134251","APTR","-",0,"NM_198467","RSBN1L","+",10526
"chr8",96364889,96365991,96365468,21,6,10,1.17272735078444e-07,0.000153091632433711,2.05809109111169e-05,2058.09109111169,4.46628291371365e-06,446.628291371365,1611.46279974033,0.000413773917812777,"NR_125828","LOC102724804","-",5935,"NM_001290225","PTDSS1","+",-30339
"chr10",128006911,128007598,128007309,20,3,6,1.17525073894953e-07,6.72674666146733e-06,1.96008675343971e-05,1960.08675343971,2.23314145685682e-06,223.314145685682,1736.77260775402,0.000414210565197938,"NM_001316676","PTPRE","+",0,"NM_001323357","PTPRE","+",39951
